['666721', '80665555.com', '-2']
['881617', 'hacegan.com', '-2']
['881694', '766766z.com', '-2']
['881793', 'immike.net', '-2']
['881873', 'warden888.xyz', '-2']
['881956', 'baolaihuafei.com', '-2']
['881958', 'cyberedplus.com', '-2']
['882007', 'onehope.ru', '-2']
['882026', '1win365.com', '-2']
['882117', 't2india.online', '-2']
['882269', 'konkurencnost.org', '-2']
['882286', 'extensionanalytics.com', '-2']
['882434', 'megacart.hr', '-2']
['882439', 'idc-community.com', '-2']
['882573', 'collegefabric.com', '-2']
['882662', 'mertercadde.com', '-2']
['882704', 'tabby888.online', '-2']
['882766', 'tutsi.de', '-2']
['882788', 'lyqbjg.com', '-2']
['882793', 'morcsg.ch', '-2']
['882842', 'robaloboatowners.com', '-2']
['882877', 'reallyyou.co', '-2']
['882888', 'dxiamen.com', '-2']
['882901', 'motivatingafrica.com', '-2']
['883057', 'ankarabeyaz.com', '-2']
['883088', '36world.co.id', '-2']
['883115', 'qzdjwx.com', '-2']
['883186', 'skylifeshopping.com', '-2']
['883206', 'do.pe', '-2']
['883308', 'viagrasamplespills.com', '-2']
['883471', 'pageswirl.com', '-2']
['883487', 'zhaoliangji.com', '-2']
['883488', 'akihabara-no-baka.com', '-2']
['883500', 'bestdatemoves.com', '-2']
['883515', 'tattooswithmeaning.org', '-2']
['883538', 'shopforshare.com', '-2']
['883551', 'ewswebs.com', '-2']
['883607', 'pbssg.com', '-2']
['883609', 'music-talents.ru', '-2']
['883682', 'jyyuan.com', '-2']
['883683', 'showstreams.tv', '-2']
['883724', 'handymath.com', '-2']
['883738', 'niceshoesvietnam.com', '-2']
['883840', 'gpsed.com', '-2']
['883864', 'h-edu.com', '-2']
['883990', 'liverpool08.com', '-2']
['884079', 'celine-outlet.com', '-2']
['884096', 'wildhoghits.com', '-2']
['884156', 'computer-choppers.com', '-2']
['884159', 'ahhjlq.com', '-2']
['884167', 'proteler.com', '-2']
['884203', 'choosingtreatments.com', '-2']
['884208', 'wellstolen.com', '-2']
['884222', 'alvradiogroup.com', '-2']
['884339', 'deelsonheels.com', '-2']
['884342', 'joinearthlink.biz', '-2']
['884373', 'educacionrionegro.edu.ar', '-2']
['884396', 'politicolnews.com', '-2']
['884418', 'antoniotanzi.org', '-2']
['884422', 'haberekranda.com', '-2']
['884434', 'expressmeds.com', '-2']
['884438', 'bullog.cn', '-2']
['884448', 'alahwazalarabi.com', '-2']
['884566', 'whlib.ac.cn', '-2']
['884571', '52fzw.com', '-2']
['884581', 'lingua-cross.com', '-2']
['884655', 'whoisadlatjes.com', '-2']
['884674', 'karenlittman.net', '-2']
['884710', 'cdnuk.xyz', '-2']
['884727', 'christianmums.com', '-2']
['884785', 'rickfederico.com', '-2']
['884787', 'genyoutube.net', '-2']
['884808', 'officesave.com', '-2']
['884822', 'ipaec.org.br', '-2']
['884931', 'hokkaido.info', '-2']
['884941', 'lgktnj.com', '-2']
['884969', 'infinityexhibition.com', '-2']
['884986', 'iprae.com', '-2']
['885026', 'hhanstrucking.ca', '-2']
['885043', 'huolieniao.net', '-2']
['885103', 'hardyscolony.com', '-2']
['885106', 'themessiah.info', '-2']
['885143', 'sorgo888.xyz', '-2']
['885170', 'sendvilla.com', '-2']
['885204', 'cq-l-tax.gov.cn', '-2']
['885211', 'mcafeeoactivate.com', '-2']
['885215', 'xstxw.com', '-2']
['885258', 'xinhuahospital.com', '-2']
['885259', 'tomenavi.com', '-2']
['885296', 'renameprodtest.com', '-2']
['885333', 'flovel.at', '-2']
['885500', 'artinheart.org', '-2']
['885515', 'canadianiucialis.com', '-2']
['885577', 'nutrimarisol.cl', '-2']
['885593', 'gsee.edu.cn', '-2']
['885685', 'flock888.xyz', '-2']
['885765', 'goodyearep.com', '-2']
['885829', 'jmsqsq.com', '-2']
['885831', 'spaceminer.com', '-2']
['885844', 'incelerasm.com', '-2']
['885858', 'crane888.xyz', '-2']
['885891', 'hinny888.xyz', '-2']
['885901', 'rolexnicesale.co.uk', '-2']
['885905', 'soonergridiron.com', '-2']
['885930', 'karatay33noluasm.com', '-2']
['885934', 'pellingtonfilms.com', '-2']
['885948', 'mutinerie.org', '-2']
['886025', 'libereya.ru', '-2']
['886088', 'werple.net.au', '-2']
['886177', 'bostonstore.info', '-2']
['886245', 'airco-gids.com', '-2']
['886258', 'rovanlm.com', '-2']
['886283', 'aflcio-bit.biz', '-2']
['886297', 'golfmate.com', '-2']
['886314', 'deterjansepeti.com.tr', '-2']
['886318', 'stelarainfo.com', '-2']
['886324', 'lovemychocolate.com', '-2']
['886334', 'virgin-vacations.com', '-2']
['886361', 'governmentdebtrecovery.com', '-2']
['886370', 'eservice-connect.com', '-2']
['886394', 'eutrio.be', '-2']
['886403', 'istuart.com', '-2']
['886432', 'njkmh.com', '-2']
['886448', 'goloady.com', '-2']
['886462', 'michaelsrichardson.com', '-2']
['886465', 'madefreshly.com', '-2']
['886483', 'jasons-toolbox.com', '-2']
['886514', 'monkey888.xyz', '-2']
['886620', '1pic.org', '-2']
['886733', 'sunad.com', '-2']
['886756', 'madeinusa.org', '-2']
['886802', 'laredoheroes.com', '-2']
['886824', 'gurugramonline.in', '-2']
['886840', 'biqupao.com', '-2']
['886995', 'miaclaims.com', '-2']
['887010', 'wmsjjz.cn', '-2']
['887040', 'niketnpas-cher.fr', '-2']
['887064', 'digitaljersey.org', '-2']
['887108', '51wz.net', '-2']
['887158', 'endomedbursa.com', '-2']
['887211', 'cricket888.xyz', '-2']
['887282', 'optimeyesd.net', '-2']
['887285', 'fcgna.net', '-2']
['887315', 'tianbi.hk', '-2']
['887394', 'flork.wiki', '-2']
['887409', 'brandonhutchinson.com', '-2']
['887426', 'pacifichealthlabs.com', '-2']
['887435', 'lineage2.ms', '-2']
['887462', 'racingmilestones.biz', '-2']
['887480', 'atriumwizard.net', '-2']
['887517', 'watermelon888.xyz', '-2']
['887544', 'openbidcontracts.com', '-2']
['887702', 'eegees.com', '-2']
['887786', 'trela1.com', '-2']
['887799', 'txdzkj.cc', '-2']
['887847', 'gdgtlawfirm.com', '-2']
['887878', 'searchallinone.com', '-2']
['887890', 'nwsttr.org', '-2']
['887937', 'indiantravelforum.com', '-2']
['887946', 'zunairafashion.com', '-2']
['888005', 'readygraph.com', '-2']
['888105', 'wuzhiyou.com', '-2']
['888116', 'meridianms.org', '-2']
['888123', 'potplayer.org', '-2']
['888166', 'delhidailynews.com', '-2']
['888199', 'financesnooper.com', '-2']
['888201', 'therapturemusic.com', '-2']
['888256', 'yooread.net', '-2']
['888401', 'themassagecoach.com', '-2']
['888402', 'hnly.gov.cn', '-2']
['888422', 'mplus-stickers.com', '-2']
['888429', 'wzdshdf.com', '-2']
['888432', 'onu.org.pe', '-2']
['888436', 'lite-1x40132.com', '-2']
['888445', 'hairelax.com', '-2']
['888483', '13june.net', '-2']
['888507', 'norgencialis.com', '-2']
['888511', 'emscam.com', '-2']
['888522', 'lucymcgregor.com', '-2']
['888534', 'sumomo-ch.com', '-2']
['888583', 'kidmadestore.com', '-2']
['888586', 'elcvet.com', '-2']
['888588', 'jonathanedward.com', '-2']
['888625', 'californiapam.com', '-2']
['888637', 'backends.tech', '-2']
['888718', 'dailyhomilies.com', '-2']
['888740', '492ban.net', '-2']
['888785', 'liaoshenrc.com', '-2']
['888794', 'budgetdiamond.net', '-2']
['888866', 'sunfish888.xyz', '-2']
['888905', 'glittergraphics.us', '-2']
['888948', 'openxcplatform.com', '-2']
['889028', 'thedonnas.com', '-2']
['889029', 'netally.in', '-2']
['889035', 'dailydealmedia.com', '-2']
['889041', 'bioin.or.kr', '-2']
['889227', '0-60mag.com', '-2']
['889297', 'vpleer.ru', '-2']
['889349', 'leningradcowboys.fi', '-2']
['889389', 'preiswertkreditangebote.pw', '-2']
['889450', 'mautau.win', '-2']
['889499', 'ventolin.top', '-2']
['889556', 'babymarket.az', '-2']
['889559', 'gditeamelite.ws', '-2']
['889572', 'colemancable.com', '-2']
['889582', 'sorosis888.xyz', '-2']
['889597', 'pomelo888.xyz', '-2']
['889610', '4u.ru', '-2']
['889786', 'timeout.ua', '-2']
['889825', 'minsk-region.by', '-2']
['889893', 'sbobet-kehee99.online', '-2']
['889997', '110lode.com', '-2']
['890029', 'tortoise888.xyz', '-2']
['890074', 'cx75planet.ru', '-2']
['890122', 'crra.org.cn', '-2']
['890123', 'armanonline.ir', '-2']
['890377', 'space-frontier.org', '-2']
['890480', 'chicken888.xyz', '-2']
['890594', 'linuxsa.org.au', '-2']
['890599', 'millennialdisruptionindex.com', '-2']
['890630', 'china-hotels.ws', '-2']
['890668', 'bibleforums.org', '-2']
['890755', 'e10check.nl', '-2']
['890820', 'localhost.co.id', '-2']
['890946', 'sx2matv.com', '-2']
['890964', 'cioage.com', '-2']
['891060', 'jam520.com', '-2']
['891087', 'qqturbo88.net', '-2']
['891137', 'forever.kz', '-2']
['891139', 'jktourism.org', '-2']
['891161', 'luojia-whu.cn', '-2']
['891192', 'orient-fund.com', '-2']
['891214', 'parrot888.xyz', '-2']
['891249', 'zenncars.com', '-2']
['891294', '51jishu.com', '-2']
['891302', 'nextradioapp.com', '-2']
['891337', 'ponymotors.co.ke', '-2']
['891416', 'louboutin-redbottoms.us', '-2']
['891565', 'bjshzb.com', '-2']
['891568', 'onex47875.top', '-2']
['891584', 'viralizeit.net', '-2']
['891661', 'centralalbertaedge.ca', '-2']
['891731', 'mangcacuoc.net', '-2']
['891866', 'starworld.com.ng', '-2']
['891905', 'instagrammarketpro.com', '-2']
['892081', 'zqblg.net', '-2']
['892137', 'taihe.gov.cn', '-2']
['892195', 'shuzhiyuan.com', '-2']
['892249', 'wxxcgj.com', '-2']
['892255', 'yourpbx.com', '-2']
['892318', 'superioressays.co.uk', '-2']
['892352', 'misspasteles.cl', '-2']
['892357', 'turkishny.com', '-2']
['892464', 'marygil.com', '-2']
['892571', 'domodedovo-kaminy.ru', '-2']
['892589', 'osmmenye.com', '-2']
['892723', 'mcx.com', '-2']
['892740', 'dreamlaunch.us', '-2']
['892794', 'tennis.com.cn', '-2']
['892936', 'nxzcah.com', '-2']
['893015', 'foreverkush.com', '-2']
['893105', 'wikimonngon.top', '-2']
['893107', 'jlfmda.com', '-2']
['893330', 'aquapurecn.com', '-2']
['893394', 'bellybytes.com', '-2']
['893408', 'jspacenews.com', '-2']
['893462', 'attorney-newyork.com', '-2']
['893550', 'ogano.lg.jp', '-2']
['893573', 'digitalmarketingmoney.com', '-2']
['893623', 'risingstar-ragnarok.com', '-2']
['893655', 'ritualworks.org', '-2']
['893796', 'aitesy.com', '-2']
['893834', 'signsky1996.com', '-2']
['893992', 'bjmama.net', '-2']
['894009', 'europafilmtreasures.eu', '-2']
['894073', 'aashk.com', '-2']
['894081', 'gzkycjc.com', '-2']
['894088', 'mktparaemprendedores.cl', '-2']
['894270', 'yimei3.com', '-2']
['894283', '863.org.cn', '-2']
['894289', 'marinesciencetoday.com', '-2']
['894375', 'savelivelife.com', '-2']
['894471', 'buguwuliu.com', '-2']
['894534', 'webhotornot.com', '-2']
['894611', 'kendincos.net', '-2']
['894680', 'clear-cn.com', '-2']
['894692', 'guanaco888.site', '-2']
['894950', 'sunfounder.cc', '-2']
['895003', 'fleck.com', '-2']
['895074', 'sxyycy.com', '-2']
['895080', 'japundit.com', '-2']
['895123', 'indonesiakuliah.com', '-2']
['895162', 'descuentodos.com', '-2']
['895192', 'miningcamp.info', '-2']
['895246', 'afterforever.com', '-2']
['895292', 'yun2003.com', '-2']
['895299', 'lihuangtouzi.com', '-2']
['895359', 'bcgwest.com', '-2']
['895416', 'project-dogtags.org', '-2']
['895530', '198989.com', '-2']
['895672', 'viagrarqlo.com', '-2']
['895681', 'newenvironmentalism.org', '-2']
['895699', 'solarf.net', '-2']
['895720', 'xn-----8kcehdlbvbfv8abhu1adyi0a3e3i.xn--p1ai', '-2']
['895812', 'qqw21.com', '-2']
['895855', 'gadgetsteria.com', '-2']
['895861', 'xn--vhq58fg5oitn.xn--fiqs8s', '-2']
['896004', 'vintageprintable.com', '-2']
['896022', 'appcraver.com', '-2']
['896055', 'quarenden888.site', '-2']
['896075', 'jobmasters.com', '-2']
['896086', 'stevesbeatles.com', '-2']
['896402', 'vlagraviagra.com', '-2']
['896410', 'yvtc.edu.cn', '-2']
['896473', 'der8.cn', '-2']
['896524', 'lluisvives.com', '-2']
['896543', 'narayana.net.br', '-2']
['896556', 'ugg-bootsoutlet.co.uk', '-2']
['896561', 'nairabird.com', '-2']
['896639', 'beverleyguide.co.uk', '-2']
['896679', 'sjis.edu.my', '-2']
['896684', 'my.sharp', '-2']
['896685', 'ymjd.com', '-2']
['896687', 'frjdgc.com', '-2']
['896720', 'tartareandesire.com', '-2']
['896722', 'karibubeads.com', '-2']
['896728', 'dramjadi.org', '-2']
['896781', 'seal888.xyz', '-2']
['896985', 'michael-kors-outlet.com.co', '-2']
['896995', 'lawresearch.com', '-2']
['896996', 'psd4web.com', '-2']
['897036', 'mommybaby.ir', '-2']
['897043', 'ntsyjy.com', '-2']
['897098', 'fundon.cn', '-2']
['897238', '52ebook.com', '-2']
['897283', 'novacorp.biz', '-2']
['897347', 'elecciones.com.co', '-2']
['897416', 'zchyfood.com', '-2']
['897450', 'kjzgks.com', '-2']
['897540', 'deer888.xyz', '-2']
['897568', 'sebelah.id', '-2']
['897612', 'lesilie.com', '-2']
['897662', 'jerseysmark.com', '-2']
['897794', 'thehothits.com', '-2']
['897953', 'gold518.com', '-2']
['897978', 'bonusclub-forme.life', '-2']
['898000', 'xiao-xi.com', '-2']
['898020', 'firstsafestore.su', '-2']
['898057', 'rosegardenstore.org', '-2']
['898110', 'marburgerssportinggoods.com', '-2']
['898115', 'malawidemocrat.com', '-2']
['898319', 'razom.si', '-2']
['898372', 'junggu.seoul.kr', '-2']
['898397', 'tripos.com', '-2']
['898434', 'ketoguru.pro', '-2']
['898512', '9-112001.com', '-2']
['898591', 'track-p958o4.link', '-2']
['898644', 'springasli.com', '-2']
['898723', 'kehou.com', '-2']
['898745', 'foood.net', '-2']
['898758', 'floridaoilspilllaw.com', '-2']
['898828', '1cheche.com', '-2']
['898833', 'bjdbzd.com', '-2']
['898836', 'orthomed.org', '-2']
['898909', 'ydyshrf.com', '-2']
['899021', 'zhaoyuan.gov.cn', '-2']
['899052', 'monwea.org', '-2']
['899095', 'reviewcompare.co.uk', '-2']
['899138', 'worker888.xyz', '-2']
['899171', 'recordings.com', '-2']
['899323', 'electricaircraft.org', '-2']
['899387', 'crowdfundingrss.com', '-2']
['899486', 'bullace888.xyz', '-2']
['899500', 'naturalweightlossforever.com', '-2']
['899511', 'dvapr.com', '-2']
['899527', 'hqssdgx.com', '-2']
['899566', 'onceuponareader.org', '-2']
['899585', 'harbournet.cn', '-2']
['899597', 'anopheles888.xyz', '-2']
['899610', 'ebkust.edu.sl', '-2']
['899638', 'cdnair.ca', '-2']
['899830', 'xf1433.com', '-2']
['899910', 'womenturkv.com', '-2']
['899933', 'cdmanii.com', '-2']
['899959', 'freeperl.com', '-2']
['900068', 'onlinecomputerbooks.com', '-2']
['900079', 'bashang.net', '-2']
['900081', 'thatsmyface.com', '-2']
['900126', 'uju365.com', '-2']
['900262', 'chattingroom23.life', '-2']
['900281', 'monkey888.online', '-2']
['900392', 'aerocenter.ir', '-2']
['900451', 'instidy.com', '-2']
['900553', 'pornstore32.com', '-2']
['900575', 'healthsprint.com', '-2']
['900579', 'chufengbus.com', '-2']
['900677', 'ifolderlinks.ru', '-2']
['900829', 'insde.es', '-2']
['900958', 'broncosfootballofficialonline.com', '-2']
['901015', 'crocodile888.xyz', '-2']
['901047', 'telecom-infoconso.fr', '-2']
['901050', 'truereligion.com.co', '-2']
['901087', 'sosocq.com', '-2']
['901092', 'cgsucai.com', '-2']
['901118', 'snail888.xyz', '-2']
['901157', 'isococ.cn', '-2']
['901270', 'suedwind-magazin.at', '-2']
['901299', 'plizeron.com', '-2']
['901398', 'drift.biz', '-2']
['901587', 'arkons.com', '-2']
['901631', 'frog888.xyz', '-2']
['901638', 'qsxtv.com', '-2']
['901656', 'abaghermes.com', '-2']
['901665', 'green-soft.cn', '-2']
['901771', 'goodawardexcellentlytheday.cyou', '-2']
['901811', 'gzggaq.com', '-2']
['901816', 'amoxicillincheapestoffers.com', '-2']
['901824', 'gxyqjc.com', '-2']
['901906', 'nucleus888.site', '-2']
['901926', 'iwash-laundromat.com', '-2']
['901955', 'krause.com', '-2']
['902091', 'cnezsoft.com', '-2']
['902204', 'snaplytics.io', '-2']
['902214', 'politickerny.com', '-2']
['902232', 'shhuashun.com', '-2']
['902253', 'drago.vn', '-2']
['902257', 'mushkilkosha.net', '-2']
['902275', 'morrisvillerx.com', '-2']
['902376', 'timetraveleroutfitters.com', '-2']
['902437', 'inforico.com.ua', '-2']
['902668', '59wujin.com', '-2']
['902769', 'zargargold.ir', '-2']
['902887', 'godhatesamerica.com', '-2']
['902965', 'dhakamobile.com', '-2']
['903171', 'rujiazg.com', '-2']
['903222', 'ankorona.com.ua', '-2']
['903254', 'gcclqxj.com', '-2']
['903272', 'ihee.com', '-2']
['903277', '51huolongguo.com', '-2']
['903363', 'pacq.gov.cn', '-2']
['903391', 'tecminimall.com', '-2']
['903418', 'remoteplatz.com', '-2']
['903484', 'anyboard.net', '-2']
['903506', 'uniminutoradio.com.co', '-2']
['903517', 'appitrk.com', '-2']
['903672', 'globalviralmarketing.com', '-2']
['903705', 'cherbelle.com', '-2']
['903846', 'shabbyprincess.com', '-2']
['904025', 'superihost.com', '-2']
['904047', 'vshare.io', '-2']
['904057', 'jdcasa.com.br', '-2']
['904071', 'e-book.com.au', '-2']
['904141', 'scriblink.com', '-2']
['904190', 'casinodongh.com', '-2']
['904238', 'ctthlj.com', '-2']
['904242', 'barcelo.edu.ar', '-2']
['904349', '100megsfree.com', '-2']
['904410', 'rabbit888.xyz', '-2']
['904522', 'yzrc.com', '-2']
['904557', 'jingshangjx.com', '-2']
['904636', 'bitspatna.com', '-2']
['904654', 'm-graff.ru', '-2']
['904682', 'californiaaggie.com', '-2']
['904812', 'freewebportal.com', '-2']
['904932', 'rbs.org.cn', '-2']
['904948', 'jcok.cn', '-2']
['904979', 'animas.com', '-2']
['905000', 'mod.gr', '-2']
['905072', 'ffdlx.com', '-2']
['905074', 'syepi29.com', '-2']
['905114', 'hasanyoghar.com', '-2']
['905148', 'teen-porno-videos.com', '-2']
['905153', 'pkpeg.net', '-2']
['905191', 'buyvaltrex24.com', '-2']
['905227', 'radio.com.lk', '-2']
['905328', 'voice-truth.com', '-2']
['905453', 'maingame99.com', '-2']
['905501', 'canadian-pharmaonline.com', '-2']
['905577', 'ostrich888.xyz', '-2']
['905608', 'depdagri.go.id', '-2']
['905869', '80767tt.com', '-2']
['905899', 'tv-opinion.com', '-2']
['905935', 'host1vps.com', '-2']
['906011', 'nazmiyilmazasm.com', '-2']
['906121', 'butterfly888.xyz', '-2']
['906154', 'larc.cn', '-2']
['906157', 'personalinternetmovil.com', '-2']
['906180', 'myopeus.com', '-2']
['906249', 'darcr.us', '-2']
['906265', 'kyrie-1.com', '-2']
['906279', 'kafa.ws', '-2']
['906496', 'semicollege.com', '-2']
['906538', 'genericvaltrex2019.com', '-2']
['906608', 'carsablanca.de', '-2']
['906770', 'legal-ekspert.ru', '-2']
['906814', 'voluntariresidence.ro', '-2']
['906834', 'wellensteyn.com.co', '-2']
['906840', 'tongshuaidoor.com', '-2']
['906867', 'lizard888.xyz', '-2']
['906913', 'sxtyfsb.com', '-2']
['906931', 'lyjdj.com', '-2']
['907005', '0851ufida.com', '-2']
['907008', 'spotilocal.com', '-2']
['907036', 'hostingtime.nl', '-2']
['907068', '1314zq.com', '-2']
['907143', 'geodiswilson.com', '-2']
['907202', 'riyuanma.com', '-2']
['907265', 'sailormoon-movie.jp', '-2']
['907270', 'hdqklw.com', '-2']
['907293', 'pc811.com', '-2']
['907298', 'pineapple888.xyz', '-2']
['907344', 'ycatgg.com', '-2']
['907373', 'squid888.xyz', '-2']
['907376', 'photoshopcn.com', '-2']
['907450', '52doutu.cn', '-2']
['907466', 'freeqingnovel.com', '-2']
['907514', 'thelocalne.ws', '-2']
['907549', 'unbrokenfilm.com', '-2']
['907762', 'sharifnews.ir', '-2']
['907766', 'anime-source.com', '-2']
['907834', '62844i.com', '-2']
['907859', 'saaipret.com', '-2']
['907941', 'rqpoint.com', '-2']
['907962', 'fucoder.com', '-2']
['907989', 'gonorton-com.com', '-2']
['908076', 'tdhub.us', '-2']
['908092', 'gjjcxw.com', '-2']
['908098', 'sovo.com', '-2']
['908111', 'qcxgm.net', '-2']
['908155', 'coconsultores.com', '-2']
['908174', 'bitter-orange888.xyz', '-2']
['908238', 'lawandregulations.com', '-2']
['908411', 'louyue.com', '-2']
['908433', 'tasleek.org', '-2']
['908508', 'stoplos.com', '-2']
['908578', 'starrbizsolutions.com', '-2']
['908665', 'gym315.com', '-2']
['908688', 'broker-abc.com', '-2']
['908756', 'pingyi.gov.cn', '-2']
['908793', 'apogeekits.com', '-2']
['908803', 'balaboloff.ru', '-2']
['908828', 'burberrys-bags.net.co', '-2']
['908867', 'afrakhtehfx.com', '-2']
['908902', 'sport-id.de', '-2']
['909028', 'playexch7.com', '-2']
['909085', 'qkswn.com', '-2']
['909101', 'jnhuaqian.com', '-2']
['909174', 'shrcb.com', '-2']
['909289', 'c4tadalafil.com', '-2']
['909319', 'ostel.eu', '-2']
['909396', 'contentforest.com', '-2']
['909414', 'xiguayyv1.com', '-2']
['909418', 'pandorajewelry-officialsite.us', '-2']
['909482', 'hermesoutlet.co', '-2']
['909487', 'socialit.io', '-2']
['909505', 'popcenter.com.br', '-2']
['909588', '3poli.net', '-2']
['909594', 'betterbaitsystems.com', '-2']
['909615', 'unitex-factory.com', '-2']
['909749', 'haitaoseo.com', '-2']
['909804', '87872343.com', '-2']
['909890', 'cheshirebusinessfocus.co.uk', '-2']
['909900', 'picnsave.ca', '-2']
['909920', 'megane2.by', '-2']
['910154', 'minisinbox.com', '-2']
['910204', 'jxycxy.com', '-2']
['910249', 'gazeteoksijen.com', '-2']
['910318', 'cialisppa.com', '-2']
['910320', 'myxxxanalsex.com', '-2']
['910336', 'nxtvu.edu.cn', '-2']
['910389', '355551311.com', '-2']
['910474', 'xlrzzlgs.com', '-2']
